#{"t_start": 1676271951.538365, "env_id": null}
r,l,t
-253.9455,30,5.500113
-251.00029,30,5.510871
-255.27287,30,5.510893
-268.50226,30,5.510901
-266.40262,30,5.510907
-265.2093,30,5.521692
-268.55344,30,5.521728
-264.02466,30,5.521736
-272.62222,30,5.521742
-265.8276,30,5.532078
-253.42188,30,5.532093
-273.6929,30,5.5321
-273.4695,30,5.532106
-259.23163,30,5.542709
-260.06665,30,5.542726
-264.78497,30,5.542734
-270.56393,30,5.54274
-252.71767,30,5.553299
-271.0379,30,5.553318
-260.67865,30,5.553325
-268.5705,30,5.553331
-278.74353,30,5.563611
-264.28394,30,5.563624
-271.84286,30,5.56363
-263.92963,30,5.563636
-252.50961,30,5.573924
-269.829,30,5.573938
-264.86316,30,5.573944
-268.5802,30,5.57395
-265.41962,30,5.584371
-256.9447,30,5.584385
-262.68454,30,5.584394
-267.79144,30,5.5844
-256.98914,30,5.594986
-262.51944,30,5.595006
-247.27745,30,5.595015
-268.83716,30,5.595021
-259.4924,30,5.605354
-258.94952,30,5.605367
-258.7193,30,5.605374
-257.02264,30,5.60538
-273.26758,30,5.615728
-246.54413,30,5.615748
-263.79883,30,5.615755
-267.62018,30,5.615761
-267.82205,30,5.626151
-260.7536,30,5.626164
-267.88654,30,5.62617
-253.95442,30,5.626177
-268.21835,30,5.63651
-269.2063,30,5.636549
-276.04776,30,5.636557
-266.4146,30,5.636563
-255.50664,30,5.646703
-259.32928,30,5.646716
-251.24835,30,5.646722
-258.09366,30,5.646728
-263.05524,30,5.656972
-272.5183,30,5.656988
-270.20987,30,5.656995
-274.14694,30,5.657005
-262.82623,30,5.667308
-256.80237,30,5.667322
-257.51184,30,5.667328
-256.85944,30,5.667334
-246.79358,30,5.677612
-272.75146,30,5.677625
-272.20428,30,5.677632
-255.16125,30,5.677637
-272.3544,30,5.687888
-244.78036,30,5.687901
-269.7351,30,5.687908
-260.03903,30,5.687913
-260.06525,30,5.698355
-272.03775,30,5.698368
-260.89505,30,5.698375
-258.11087,30,5.698381
-272.75354,30,5.70873
-253.36542,30,5.708746
-259.11194,30,5.708752
-264.62964,30,5.708761
-264.09784,30,5.719184
-254.68,30,5.719198
-249.93112,30,5.719205
-255.69838,30,5.71921
-261.58698,30,5.729609
-259.37683,30,5.729625
-274.51306,30,5.729632
-256.02945,30,5.729638
-261.19278,30,5.739931
-268.2172,30,5.739945
-260.25333,30,5.739951
-274.38672,30,5.739957
-245.44978,30,5.75017
-269.0017,30,5.750184
-275.07758,30,5.75019
-269.62592,30,5.750196
-254.42493,30,5.76064
-262.4851,30,5.76067
-267.12036,30,5.76068
-248.25844,30,5.760687
-267.6687,30,5.771421
-255.33926,30,5.771446
-265.1397,30,5.771453
-271.30435,30,5.771459
-259.51288,30,5.781764
-256.78824,30,5.781782
-250.9993,30,5.781788
-260.79474,30,5.781794
-252.5847,30,5.79242
-264.05325,30,5.792437
-250.75116,30,5.792444
-261.6705,30,5.792451
-265.7068,30,5.803076
-247.0929,30,5.803099
-277.99255,30,5.803111
-265.49207,30,5.803116
-263.54196,30,5.813519
-267.86917,30,5.813536
-261.49524,30,5.813543
-264.68637,30,5.813548
-266.69843,30,5.823941
-271.5624,30,5.82396
-260.92834,30,5.823967
-255.31664,30,5.823973
-267.24487,30,5.834334
-264.8235,30,5.834351
-267.3743,30,5.834358
-254.75467,30,5.834363
-262.11038,30,5.845004
-256.38327,30,5.845025
-251.0494,30,5.845032
-253.99648,30,5.845039
-248.15039,30,5.856188
-266.5172,30,5.856237
-258.49228,30,5.856246
-274.8437,30,5.856252
-265.45743,30,5.867852
-260.62643,30,5.867904
-275.1176,30,5.867912
-256.61652,30,5.867919
-254.093,30,5.878916
-263.98874,30,5.878959
-261.00763,30,5.878967
-259.96652,30,5.878974
-241.99324,30,5.889683
-266.14877,30,5.889718
-262.94922,30,5.889727
-266.13855,30,5.889734
-263.4406,30,5.902228
-257.14963,30,5.902279
-257.24927,30,5.902287
-256.031,30,5.902294
-263.38623,30,5.914609
-243.67592,30,5.914655
-268.37772,30,5.914664
-273.72018,30,5.91467
-270.6963,30,5.925628
-253.71832,30,5.925676
-267.3973,30,5.925684
-262.3917,30,5.925691
-265.62302,30,5.937531
-265.66086,30,5.937581
-261.55905,30,5.937589
-260.71997,30,5.937595
-250.95917,30,5.949761
-264.2486,30,5.94981
-264.01462,30,5.949818
-271.7828,30,5.949824
-272.8652,30,5.961593
-258.47263,30,5.961642
-268.235,30,5.961651
-247.38129,30,5.961657
-261.61157,30,7.640762
-282.205,30,7.640815
-265.67218,30,7.640824
-264.9701,30,7.64083
-241.46231,30,7.651225
-258.88046,30,7.651242
-261.55295,30,7.651249
-269.71518,30,7.651256
-265.568,30,7.662001
-245.55515,30,7.662047
-260.64337,30,7.662057
-254.73596,30,7.662064
-259.53406,30,7.672812
-255.77646,30,7.672834
-265.88748,30,7.672842
-271.47208,30,7.672847
-264.0807,30,7.683159
-275.95422,30,7.683172
-270.54233,30,7.683179
-267.5979,30,7.683187
-268.0509,30,7.693425
-260.87415,30,7.693438
-258.06873,30,7.693445
-255.43912,30,7.69345
