#{"t_start": 1676294663.794799, "env_id": null}
r,l,t
-364.565,30,69.714372
-378.38995,30,69.90119
-357.38797,30,70.085767
-335.21198,30,70.271242
-358.526,30,70.45536
-349.87704,30,70.640255
-338.29196,30,70.827755
-339.42798,30,71.012906
-336.92102,30,71.203629
-364.45905,30,71.389765
-369.487,30,71.573847
-348.192,30,71.758313
-368.652,30,71.944818
-355.624,30,72.131164
-341.59702,30,72.31673
-359.136,30,72.502077
-362.592,30,72.687766
-352.17102,30,72.873031
-356.70804,30,73.059915
-352.70102,30,73.245052
-356.14102,30,73.430611
-367.362,30,73.615968
-354.74,30,73.803322
-351.426,30,73.989052
-342.704,30,74.175093
-352.39005,30,74.359809
-353.94403,30,74.544828
-348.076,30,74.730549
-361.569,30,74.914353
-354.082,30,75.098936
-362.24802,30,75.283476
-359.87097,30,75.467773
-334.55502,30,75.654226
-366.216,30,75.838193
-344.98898,30,76.024775
-347.31702,30,76.209102
-347.004,30,76.39408
-355.17697,30,76.581075
-343.379,30,76.766238
-360.098,30,76.950702
-340.032,30,77.13514
-351.23798,30,77.319722
-335.73395,30,77.504401
-336.08798,30,77.688449
-336.554,30,77.880249
-364.843,30,78.064999
-356.15402,30,78.249897
-350.111,30,78.435921
-336.894,30,78.622376
-343.463,30,78.807637
-337.249,30,78.991887
-344.32596,30,79.174561
-352.923,30,79.359202
-318.624,30,79.542577
-317.24298,30,79.730689
-359.12903,30,79.918685
-327.035,30,80.10513
-346.99094,30,80.296714
-332.61093,30,80.482129
-336.73395,30,80.667522
-330.42398,30,80.853717
-315.702,30,81.045428
-347.237,30,81.231296
-338.894,30,81.417379
-345.259,30,81.608379
-338.955,30,81.809352
-324.35,30,82.009771
-356.86398,30,82.216415
-325.86102,30,82.418962
-321.172,30,82.614342
-319.411,30,82.80726
-331.08493,30,83.001306
-308.70102,30,83.192342
